20141001 075000;109.901000;109.901000;109.887000;109.889000;0
20141001 075100;109.890000;109.901000;109.887000;109.891000;0
20141001 075200;109.892000;109.892000;109.890000;109.892000;0
20141001 075300;109.893000;109.899000;109.893000;109.898000;0
20141001 075400;109.899000;109.905000;109.898000;109.904000;0
20141001 075500;109.905000;109.905000;109.899000;109.899000;0
20141001 075600;109.898000;109.901000;109.898000;109.900000;0
20141001 075700;109.901000;109.907000;109.900000;109.905000;0
20141001 075800;109.902000;109.906000;109.898000;109.898000;0
20141001 075900;109.899000;109.900000;109.898000;109.899000;0
20141001 080000;109.900000;109.903000;109.893000;109.903000;0
20141001 080100;109.901000;109.901000;109.894000;109.897000;0
